created_at,text,entities__hashtags__text,entities__hashtags__text,
,,,fantastic,1
,,,Prayfortania2k15,1
Wed Nov 04 21:28:25 +0000 2015,"Selena, a writer for Represent was featured on @Upworthy talking about changing her life for the better! Congrats! https://t.co/NfuF0gGgWE",,StarWars,1
,,,MAMAImmersive,1
,,,ROC,1
,,,willeynelsonwednesdays,1
Wed Nov 04 21:28:26 +0000 2015,Traces of brilliance from the reigning player of the season too. #Hazard #CFC,Hazard,love,2
,,CFC,style,2
,,,toptags,1
,,,tweegram,1
Wed Nov 04 21:28:27 +0000 2015,""":333"" na dio 🔫",,photooftheday,1
,,,20likes,1
,,,amazing,1
,,,Yemen,1
Wed Nov 04 21:28:27 +0000 2015,@pacinoj John -- would love to meet up at the SBJ event today or tomorrow - holler if you have time!,,YikYak,1
,,,cabezon,1
,,,rocker,1
,,,Noirvember,1
Wed Nov 04 21:28:27 +0000 2015,@juliakiefer_ buddett,,noirsummer,1
,,,TY,1
,,,Albany,1
,,,guysanddolls,1
Wed Nov 04 21:28:27 +0000 2015,"I'm not neglecting things, I'm prioritizing",,Hospitality,2
,,,GlenHead,1
,,,periscope,2
,,,cff,1
Wed Nov 04 21:28:28 +0000 2015,"Join the KellyMitchell Group team! See our latest #BusinessMgmt #job opening here: https://t.co/tpu9spjsTc #NewYork, NY #Hiring #CareerArc",BusinessMgmt,DeerPark,1
,,job,roti,1
,,NewYork,exhibition,1
,,Hiring,reception,1
,,CareerArc,fashion,1
Wed Nov 04 21:28:28 +0000 2015,My people are already in line to get the new Balmain from H&M...but what are those job applications… https://t.co/1kHTKWVgjM,,newyork,5
,,,travel,1
,,,instatravel,1
,,,NuevaYork,1
Wed Nov 04 21:28:29 +0000 2015,Dr Donald Ramos Providence https://t.co/DL85iNTIUp #Trump #Election #News,Trump,viajarenfamilia,1
,,Election,DVD,1
,,News,Cases,1
,,,Generic,1
Wed Nov 04 21:28:30 +0000 2015,"#NewYork, NY #Sales #Job: Office Sales Associate in Manhattan at CBRE https://t.co/hm5Bo3MT0g #Jobs #Hiring",NewYork,Boxing,1
,,Sales,sharpshooter,1
,,Job,TimeWarpUS,1
,,Jobs,GolfOuting,1
,,Hiring,safg,1
Wed Nov 04 21:28:30 +0000 2015,@SHANEWYNN4 welcome to the jets !!! https://t.co/7ejM4Sarrv,,gofriars,1
,,,dadsday,1
,,,golfchair,1
,,,franciscanbrothers,1
Wed Nov 04 21:28:31 +0000 2015,omg.. https://t.co/M2fpZN3fd3,,hcc,1
,,,PerfectlyImperfect,1
,,,BlaqBerry,1
,,,SweetJuicy,1
Wed Nov 04 21:28:33 +0000 2015,@itskekebetch avi on point,,dontworry,1
,,,wehappy,1
,,,Healthcare,1
,,,yellowswag,1
Wed Nov 04 21:28:33 +0000 2015,@shitfoodblogger thank you! i just went and got antibiotics.,,Denims,1
,,,Embellish,1
,,,BBC,1
,,,PlayCloth,1
Wed Nov 04 21:28:33 +0000 2015,"PRESS PLAY ▶️Fleek All Black Celebrity Event ""Nya Lee @realnyalee All Black Affair""… https://t.co/WhqQVgGC7C",,APC,1
,,,Hex,1
,,,FCBARS,1
,,,crystalexpress,1
Wed Nov 04 21:28:34 +0000 2015,It's hard not to be a hoe in this city damn. Omg there's a guy laying down on the floor in the gym,,NYCsubway,1
,,,RT,1
,,,ProjectMgmt,1
,,,gimbleduel,1
Wed Nov 04 21:28:34 +0000 2015,@jeffjarvis @rklau @Reuters don't be Jeff. Best cars on the road.,,gimbleoff,1
,,,cameraporn,1
,,,osmo,1
,,,dji,1
Wed Nov 04 21:28:36 +0000 2015,https://t.co/NG1UcDg3eI,,videoproduction,1
,,,studio,1
,,,Princeton,1
,,,Findyourbin,1
Wed Nov 04 21:28:37 +0000 2015,The feelingssss yeoo,,fuckflagfootball,1
,,,Sunnyside,1
,,,Engineering,1
,,,NettempsJobs,1
Wed Nov 04 21:28:37 +0000 2015,@BaronVonSavings https://t.co/J3tVJgdEpE,,Glendale,2
,,,iwantrealfood,1
,,,mybatteryislow,1
,,,yourvoicemakesmeswoon,1
Wed Nov 04 21:28:38 +0000 2015,"This is pretty encouraging, if filtering works this well. https://t.co/e0CY5XWSB9",,ootd,1
,,,mylook,1
,,,wiw,1
,,,fashiongram,1
Wed Nov 04 21:28:38 +0000 2015,@bellerinabella came by @ Overthrow New York Boxing Club https://t.co/TwPAEOEoWg,,home,1
,,,happy,1
,,,birthday,1
,,,celebrate,1
Wed Nov 04 21:28:38 +0000 2015,This jewel-like mosaic tile work from AKDO via @LonnyMag  Marble + mirror + metal = amazing #jewelryinspiration https://t.co/rYCqrjmKv4,jewelryinspiration,shop,1
,,,play,1
,,,autumn,1
,,,nystateparks,1
Wed Nov 04 21:28:39 +0000 2015,@Viiidaa night night,,nature,1
,,,landscape,1
,,,hiking,1
,,,indiansummer,1
Wed Nov 04 21:28:41 +0000 2015,"@sickhotrocker69 best pics you'll get, come here for real literal garbage everywhere. Literal.",,foliage,1
,,,ThatMillenialsShow,1
,,,BUILDSERIES,1
,,,sigh,1
Wed Nov 04 21:28:43 +0000 2015,Progression. #sharingmyjourney #makingrepscount with @FrankTrainSU!!! I can't front my body is on… https://t.co/kbkIYir8WM,sharingmyjourney,subweigh,1
,,makingrepscount,QB278,1
,,,QueensNation,1
,,,FOWD,1
Wed Nov 04 21:28:45 +0000 2015,@DrayaFace I KNOW YOU HAVE A UPCOMING PHOTO SHOOT OR SOMETHING OF THAT NATURE ......CURL OR WALK!,,AmexAirbnb,1
,,,LostGirl,1
,,,ThisIsYU,1
,,,Krakow2016,1
Wed Nov 04 21:28:45 +0000 2015,#NationalStressAwarenessDay is trending. Telling us that YOU need a night out on the town! #Beautique,NationalStressAwarenessDay,WYDKrakow,1
,,Beautique,WYD2016,1
,,,pole,1
,,,polelife,1
Wed Nov 04 21:28:45 +0000 2015,Email Donald Trump Website https://t.co/JEtDxaxMa8 #Trump #Election #News,Trump,poletopolefitness,1
,,Election,fitness,1
,,News,moms,1
,,,fuckthegym,1
Wed Nov 04 21:28:45 +0000 2015,@NinaBerettta those two pics are hilarious. Lol,,BAYvAFC,1
,,,ChampionsLeague,1
,,,interestrates,1
,,,FOMC,1
Wed Nov 04 21:28:46 +0000 2015,On the speakers... #MMM #howepicisthealbumcovertho @ Harlem N. Y. https://t.co/TajKDToW41,MMM,economy,1
,,howepicisthealbumcovertho,HarlemKnight,1
,,,marchi,1
,,,gallerymarchi,1
Wed Nov 04 21:28:46 +0000 2015,tyvm: @gloriawalthour @Kafka_DDT @usyna56  @algart56 @promosong @Spangaloo1 @trthi16 @anmarie63  @JoePranaitis 4the #FAV & #RTZ,FAV,gallery,1
,,RTZ,anotherrun,1
,,,childhood,1
,,,reminisce,1
,,,basketball,1
,,,cherry,1
,,,williamsburg,1
Wed Nov 04 21:28:47 +0000 2015,Olha a mina de GOT tendo inveja do rolê dos outros..... #DivasNoMTVHits,DivasNoMTVHits,photography,1
,,,TechnologyAsARevenueGenerator,1
,,,,
,,,,
Wed Nov 04 21:28:47 +0000 2015,El parcero jbalvin visitando caliente siriusxm studios ajelkallejero @calientesxm @jbalvin #colombia… https://t.co/Nekb0mqDWH,colombia,,
,,,,
,,,,
,,,,
Wed Nov 04 21:28:51 +0000 2015,"""Working with people that are better than you is the way to go!"" @TopherGrace LIVE #ThisIsAOL https://t.co/LiNOky2IgT",ThisIsAOL,,
,,,,
,,,,
,,,,
Wed Nov 04 21:28:52 +0000 2015,I'm glad I waited ..,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:28:53 +0000 2015,😭😭 https://t.co/yKPnkii0jo,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:28:53 +0000 2015,"Off to Brooklyn 🎤 zegnaofficial @ New York, New York https://t.co/pG7XEhL1V9",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:28:54 +0000 2015,@Chris_Smoove 2 k never fixes their servers,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:28:54 +0000 2015,Bueno mi gente se acerca el día no se la pueden peder su mejor clase #lafamiliatourworkshops este… https://t.co/Sd2UKNog95,lafamiliatourworkshops,,
,,,,
,,,,
,,,,
Wed Nov 04 21:28:55 +0000 2015,@NASA Project Shit Storm.  Corporal  Perry colonel Klink,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:28:55 +0000 2015,"Want to work at Robert Half Finance & Accounting? We're #hiring in #Melville, NY! Click for details: https://t.co/4TB87U8c7u #Accounting",hiring,,
,,Melville,,
,,Accounting,,
,,,,
Wed Nov 04 21:28:56 +0000 2015,"a nigga fucked u and dipped. now u ""only worried about God and school""",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:28:56 +0000 2015,"We're #hiring! Read about our latest #job opening here: 25B Information Technology Specialist - https://t.co/QPJ6ixc7oQ #Rochester, NY #IT",hiring,,
,,job,,
,,Rochester,,
,,IT,,
Wed Nov 04 21:28:57 +0000 2015,"Join the Etsy team! See our latest #WebDesign #job opening here: https://t.co/qwqCXXfm1G #Brooklyn, NY #Hiring #CareerArc",WebDesign,,
,,job,,
,,Brooklyn,,
,,Hiring,,
,,CareerArc,,
Wed Nov 04 21:28:58 +0000 2015,How Do I Support Donald Trump https://t.co/OvUuJxK9q4 #Trump #Election #News,Trump,,
,,Election,,
,,News,,
,,,,
Wed Nov 04 21:28:59 +0000 2015,Too bad I can't go.......😭😭😭😭😭😭😭😘 https://t.co/YfjCyqUfF8,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:00 +0000 2015,Willian is ridiculous,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:00 +0000 2015,Just posted a photo @ Webster Hall https://t.co/q7CtsTsAcz,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:01 +0000 2015,@Red_Randumb nice job in the Red 200k,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:01 +0000 2015,#voteforfrida #halloween 👹💀👻 travelling in #nyc @ 248 McKibbin St Lofts https://t.co/UR5EzObszk,voteforfrida,,
,,halloween,,
,,nyc,,
,,,,
Wed Nov 04 21:29:02 +0000 2015,Just posted a photo @ Brooklyn Studio Secondary School https://t.co/cak6uG4uzF,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:02 +0000 2015,"@dodaistewart I mean. This is definitely mostly a good thing, and I shouldn't nit pick. https://t.co/uFQCpRqMCi",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:03 +0000 2015,@SamBurgio07 @lexmonkey18 @samdrechsel #terpsrising https://t.co/0OoS0yoRg3,terpsrising,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:03 +0000 2015,This just in! My #girl @purrcaroline  is gonna #open for us #fridaynight at Astoria Tavern w/ her… https://t.co/A85A9Lbpjy,girl,,
,,open,,
,,fridaynight,,
,,,,
Wed Nov 04 21:29:03 +0000 2015,"PRESS PLAY ▶️Fleek All Black Celebrity Event ""Nya Lee @realnyalee All Black Affair""… https://t.co/9B4DO4ajfp",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:03 +0000 2015,@illuminatiAHJ LMFAO,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:04 +0000 2015,"I'm at Costco Wholesale in Westbury, NY https://t.co/sLZYH8wQfg",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:04 +0000 2015,"Instead of making separate products for men and women, how about you destroy the social construct of those objects so everyone can use them.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:04 +0000 2015,Hazard still missing,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:05 +0000 2015,I'm just praying Luke doesn't turn to the dark side in the new trilogy.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:05 +0000 2015,#MyOwnPersonalTheory is that Carson is a wackadoo https://t.co/F9lxFivb78,MyOwnPersonalTheory,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:06 +0000 2015,I haven't slept in my bed in 3 weeks,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:06 +0000 2015,"my company radio plays some dope, expected ass music man.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:06 +0000 2015,I refuse to listen to dirrty unless @melaniepatrusky is around,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:06 +0000 2015,"#blanycprgirls 💛prettylittlelondon ・・・ Thank you @carotelli1 , these colours have just put us in a… https://t.co/bP68PrZXUh",blanycprgirls,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:08 +0000 2015,How is Trump Doing in the Polls https://t.co/6VOjh6V75D #Trump #Election #News,Trump,,
,,Election,,
,,News,,
,,,,
Wed Nov 04 21:29:09 +0000 2015,A new twist....!  https://t.co/giOlxjCum5,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:09 +0000 2015,Every acapella video I made has been straight fire soo,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:10 +0000 2015,"I'm at LaGuardia Airport (LGA) in East Elmhurst, NY https://t.co/gHfVMXS2El",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:12 +0000 2015,"He is life bro I love him. He's so positive, inspirational and motivational !!! 🙌🏽🙌🏽🙌🏽 S/O to @iamdiddy !",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:13 +0000 2015,@TheRassi right? Weird. Like they almost didn't consider a single shred of evidence and just assume every accused rapist is guilty.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:14 +0000 2015,https://t.co/xmPqZSENlb,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:14 +0000 2015,Everything will be packaged together and available at my first of two Colorado shows! https://t.co/9HQ39tHqbQ,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:14 +0000 2015,😂😂😂😂😂 https://t.co/im5gxSEyz5,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:14 +0000 2015,@SMCADMAN @SPACEdotcom this is what @FarmersAlmanac uses to predict weather.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:15 +0000 2015,I wanna stay a kid forever.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:16 +0000 2015,@Therealjensy_ ode the white kids super disrespectful,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:16 +0000 2015,"@ShowdownDC @progducto @OGpoppinfresh @RiotScarizard I'm not sure what's going on here, but I like it.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:17 +0000 2015,Why does this place in the East Village in #NYC make me think of @RossOCK? https://t.co/StKp7hXhHe,NYC,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:17 +0000 2015,@stratfordftjdb 20,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:17 +0000 2015,@tsanga10 #orangevest #performance by @LaleGeorgia for #SyrianRefugees at #Highline https://t.co/SWK3raA1ej,orangevest,,
,,performance,,
,,SyrianRefugees,,
,,Highline,,
Wed Nov 04 21:29:18 +0000 2015,"I hate when girls say ""I need a man who can handle me"" like bitch you're a woman not a zoo creature HANDLE YO DAMN SELF",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:18 +0000 2015,Let's go @olympiacos_org!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:18 +0000 2015,How to Support Donald Trump for President https://t.co/4CObKZ1qud #Trump #Election #News,Trump,,
,,Election,,
,,News,,
,,,,
Wed Nov 04 21:29:19 +0000 2015,Wednesday afternoon at the library...now a card-carrying member 👊🏼 @ Lincoln Center https://t.co/H7M4zyR0V1,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:19 +0000 2015,"We used to use leeches to bleed out fevers, now we just use #twitter and #Instagram to let the ugly out",twitter,,
,,Instagram,,
,,,,
,,,,
Wed Nov 04 21:29:20 +0000 2015,"BANKS (@hernameisbanks) Teases Album #2 With Brooding New Single, ‘Better’! https://t.co/5Ro2fyyGWN https://t.co/fHkICO9xWT",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:21 +0000 2015,And the site is back! https://t.co/efTFLOCDx0,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:21 +0000 2015,@HelloWolfe 😂 what about the once that only pull twice and are done? Lol,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:22 +0000 2015,When she replies to a DM RT @PrezColon25: What does the word success mean to you?,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:23 +0000 2015,"@iamarose_  Hablaremos por la noche, ¿de acuerdo?. Daremos un paseo con Baloo por la manzana o hasta donde el dure.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:23 +0000 2015,Just posted a photo @ Bay Shore Marina https://t.co/8aBzErRejY,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:24 +0000 2015,u cant play pon de floor and think ima fucking do anything but dance though lol,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:25 +0000 2015,@JahTheJap @J_nolz in your plex,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:26 +0000 2015,smoke it off* https://t.co/vGKgWiW161,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:26 +0000 2015,Just witnessed a rear end accident right in front of me on Nichols lmfao,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:27 +0000 2015,all of the words were about you,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:28 +0000 2015,I Support Trump https://t.co/PWCUOIz2lH #Trump #Election #News,Trump,,
,,Election,,
,,News,,
,,,,
Wed Nov 04 21:29:29 +0000 2015,Just posted a photo @ Webster Hall https://t.co/buL0oalG00,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:29 +0000 2015,@smcgillivray @GoodLifeFitness Get it done!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:29 +0000 2015,@laylaolbeh10 @FiebreCule VOY A PONER ESTE GIF EN TIMESQUARE,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:29 +0000 2015,@Tall_Sexy_Kids https://t.co/D3qzgtnOMZ,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:30 +0000 2015,@jacksmurder no way,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:31 +0000 2015,...or: Marc Rubio's billionaire backer expexts to be repaid when he lends people money & Argentina defies US courts! https://t.co/v0hEgccOHr,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:31 +0000 2015,@CNBC #Earnings #RALPHLAUREN #LetsGo,Earnings,,
,,RALPHLAUREN,,
,,LetsGo,,
,,,,
Wed Nov 04 21:29:33 +0000 2015,So now I have to walk around with this thing for two weeks https://t.co/dH5lwuCB2u,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:34 +0000 2015,@Susie_B_ Yup. Just gotta figure out they can't get their shit together at home.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:34 +0000 2015,Feel bad for the knicks tonight 😔 sike 🙅😂😂 #BronGang,BronGang,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:35 +0000 2015,@MrMustSeeTV @coutinho9 zobrist and fowler tho?,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:35 +0000 2015,Oh yeah I loooooooooooove Funk ☺️🔥🙌🏾 https://t.co/x5dDeihGZi,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:36 +0000 2015,Umg proof @IAssxult #umggaming https://t.co/yQbgLRdBIa,umggaming,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:37 +0000 2015,Sometimes its a simple as hydrangea #hydrangea #tribecarooftop #mirroredvase #cornucopiaevents… https://t.co/W8yUUC3SC5,hydrangea,,
,,tribecarooftop,,
,,mirroredvase,,
,,cornucopiaevents,,
Wed Nov 04 21:29:37 +0000 2015,@whteverrachwant @HenRoc_ I just wanna know who's that guy and who's the one who actually gets Rachel 👀👀,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:38 +0000 2015,@Louis_1015 ur so petty,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:38 +0000 2015,@seerenyildirim o zaman o bazı şeyleri daha az takıcaksın :),,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:40 +0000 2015,"You will always be the one i regret, I will never let you go! 💃🏼💃🏼👏🏼👏🏼",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:43 +0000 2015,WOW! High of 80°F at my house in Solvay today! Amazing! https://t.co/AmMXUwCnNf,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:43 +0000 2015,Jorge Ramos Donald Trump https://t.co/EljcFGkNDN #Trump #Election #News,Trump,,
,,Election,,
,,News,,
,,,,
Wed Nov 04 21:29:43 +0000 2015,@Kid_Majin it's lit then ahh bless !,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:44 +0000 2015,i almost died but I faced a fear so it's okay! : ) @ Bay Shore High School https://t.co/aVZQpelsPL,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:45 +0000 2015,@LordFRESCO_ not cool bro,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:46 +0000 2015,@FriendlyFAUX Leveling up in troll?,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:47 +0000 2015,@KristyLBelaney @krazy8ny @BillyForney3 @atxwxgirl @Quarktrack Haha ...... #fantastic ⭐⭐⭐⭐⭐,fantastic,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:48 +0000 2015,@TheVoiceOfJB cool happy early birthday lol,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:49 +0000 2015,#Prayfortania2k15 @taniaalvarez247,Prayfortania2k15,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:51 +0000 2015,🚮🚮🚮,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:52 +0000 2015,Last day in #NYC gonna miss working at the Garden! @ Madison Square Garden https://t.co/thGpVeFC0T,NYC,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:53 +0000 2015,Jorge Ramos Letter to Trump https://t.co/ViUB7gi26w #Trump #Election #News,Trump,,
,,Election,,
,,News,,
,,,,
Wed Nov 04 21:29:53 +0000 2015,@_partybarge @babyhorselegs remember that time we ordered so brilliantly at that diner.... we are geniuses,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:53 +0000 2015,"I'm at Canarsie in Brooklyn, NY https://t.co/K7vRz21ib1",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:53 +0000 2015,Tem o clipe de “Stitches” com a cocotinha antiga AGORAAAA #DivasNoMTVHits,DivasNoMTVHits,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:53 +0000 2015,😻 https://t.co/JHRqGZ5TbB,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:54 +0000 2015,"@kimberlyabeck @RidgefieldPS Thx, Kimberly, 4 the opportunity to work with RPS educators.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:55 +0000 2015,@TheBiebsPurpose 17 forever,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:55 +0000 2015,She's givin mad cat love omg she knows I needed it,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:55 +0000 2015,I will be announcing the winner to the BO3 header give away shortly.  Make sure you RT/FOLLOW to enter.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:57 +0000 2015,@kentarokk 帰ったらサラダいっぱい食える焼肉連れってってください•̀.̫•́✧,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:57 +0000 2015,@BaldBlackBusy HAHAHAHAHha,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:57 +0000 2015,"I'm at St. Mark's Place in New York, NY https://t.co/LRchSALhAq",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:58 +0000 2015,@MTA fuck you,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:58 +0000 2015,"@cbrookmyre I liked the game so much, I ordered the book! I can't wait to read it, after #StarWars  aftermath. https://t.co/6UgEdoZuYU",StarWars,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:58 +0000 2015,@odonnellPS28 @StevenFulop Reported to RRC - jcgov,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:29:59 +0000 2015,@PennilessPosh just subbed to you on youtube love your channel :) - Ruthie,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:30:00 +0000 2015,.@3DayHangover brings up a great point. For all of you: How do you deal with audience members who are shy or clearly nervous? #MAMAImmersive,MAMAImmersive,,
,,,,
,,,,
,,,,
Wed Nov 04 21:30:02 +0000 2015,@chloe_smith444 CRYING OMFG https://t.co/BDYRr6gQyi,,,
,,,,
,,,,
,,,,
,,,,
,,,,
