created_at,text,entities__hashtags__text,entities__hashtags__text,
Wed Nov 04 21:46:04 +0000 2015,@Lukesofreshleos wya cuhz?,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:05 +0000 2015,"@MonkeyGamingirl to paris, right?",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:08 +0000 2015,@pantsallen How’s the PatternPack work coming along? Any interest in joining our Slack channel?,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:11 +0000 2015,@totalabundancia para participar utiliza correctamente los hashtags. ¡Suerte!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:11 +0000 2015,@Freaky_Black_ we ain't got to come deep on some shit & betttttt!!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:13 +0000 2015,me af  https://t.co/Fm4GwM3Qsk,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:13 +0000 2015,it's gon be okay okay oh it's gone be okay,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:13 +0000 2015,@Evoracesar Happy   Birthday   pasartelo   genial,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:14 +0000 2015,You can't help someone unless you help yourself first. 👌🏻 https://t.co/Yz9OrGsVCf,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:19 +0000 2015,I'm content. 😊😊😊😊😊😊 https://t.co/cewJN0c2bv,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:22 +0000 2015,I do this lol https://t.co/h3Oa0wYyqv,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:26 +0000 2015,"Hot Seller: ""Peter Pan 360"" @ Threesixty Theatre Tent (Dallas, TX) https://t.co/e3Td7evDfc https://t.co/a7usl2Ty6W",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:26 +0000 2015,Yo @dartmedia not cool when a bus passes stop 5 minutes early!!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:27 +0000 2015,@Zach_Roach duuuudeeeeee don't be a girl,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:28 +0000 2015,@ooooothatsher lol nah nah nah,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:28 +0000 2015,"@ClayBrian you're right, my eyes are that big haha",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:28 +0000 2015,@FemalePains @lexi_ong,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:29 +0000 2015,Money https://t.co/MEH9jXTxXN,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:31 +0000 2015,Fuck around and cop me a A.P.C bracelet 💸,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:32 +0000 2015,I'm a cord cutter who owns $DIS. So much conflict right now.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:33 +0000 2015,@amvjr0511 lol tell him I said AV MY NIGGGGGGA,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:35 +0000 2015,"@_Ana_Plomares & then starts rippin their ass up 💀 or hits the ""you trynna throw them hands tho?"" 😂",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:35 +0000 2015,4% 😧,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:37 +0000 2015,Annoying and childish,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:37 +0000 2015,Can y'all not?,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:39 +0000 2015,what's better,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:40 +0000 2015,@Ovojayjay shiiiiiiid I don't even know https://t.co/quAJtkXdDE.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:46:40 +0000 2015,CORPORATIONS PROFIT OFF THE SKIN OF INDIVIDUALS. https://t.co/Xlj0i8SUKb,,,
,,,,
,,,,
,,,,
