created_at,text,entities__hashtags__text,entities__hashtags__text,
Wed Nov 04 21:39:07 +0000 2015,@Jay_Mercavius ya betta 😘 I'm sure @MarolfJessie wouldn't mind scoopin ya up 🙂,,,
,,,Great,12
,,,Beach,12
,,,Properties,12
Wed Nov 04 21:39:09 +0000 2015,im just gonna w.e most of my problems,,Florida,12
,,,RealEstate,12
,,,Land,12
,,,Sale,12
Wed Nov 04 21:39:10 +0000 2015,@UnboxTherapy 😭😭😭😭😭😭😭 Lewiiiiis,,hump,8
,,,ccpsproud,2
,,,STEM,2
,,,art,1
Wed Nov 04 21:39:11 +0000 2015,Getting my life back on track and it feels great,,fineart,1
,,,exhibition,1
,,,cubalibre,1
,,,wynwood,1
Wed Nov 04 21:39:11 +0000 2015,I mean just HAD to. @ Magic Kingdom https://t.co/1eXynoCg63,,starwars,1
,,,disney,1
,,,disneyland,1
,,,seaworld,1
Wed Nov 04 21:39:11 +0000 2015,want dani&damar here,,orlando,1
,,,HouseBusAreaCheck,1
,,,orlpol,1
,,,ocso,1
Wed Nov 04 21:39:12 +0000 2015,https://t.co/Rn0O6Kxygf D' Spuerkeess wollt eis een X fir een Ygrec virmaachen:,,entrepreneur,1
,,,confidence,1
,,,PackItUp,1
,,,Miami,5
Wed Nov 04 21:39:12 +0000 2015,@Land4Less One of The last #Great #Beach #Properties in #Florida Is For Sale https://t.co/87TC2kVsAp …  #RealEstate #Land #Sale,Great,Healthcare,1
,,Beach,Job,4
,,Properties,Jobs,2
,,Florida,Hiring,4
,,RealEstate,CareerArc,2
,,Land,TrapQueen,1
,,Sale,St,1
Wed Nov 04 21:39:13 +0000 2015,@Ddubbuckeyecuti @DonnieWahlberg @Mugsy211 some of my favorites right here! #hump 🐫🐫🐫,hump,traffic,1
,,,SelfiesWithMom,1
,,,Santurce,1
,,,thanksdisney,1
Wed Nov 04 21:39:16 +0000 2015,More towers @collierschools @SLESeahawks #ccpsproud @CollierScience #STEM https://t.co/dQ7l2mMyRy,ccpsproud,FilmFestivalFlix,1
,,STEM,happy,1
,,,disneyorlando,1
,,,magickingdom,1
,,,liketravel,1
,,,like4like,1
,,,miami,5
,,,Bellator145,1
,,,EuTenhoManiaDe,1
,,,MillionMaskMarch,1
,,,HappyHomecoming,1
,,,ForMyFECingCity,1
,,,OCheer,1
,,,quinces,1
,,,sweetsixteen,1
,,,party,1
Wed Nov 04 21:39:23 +0000 2015,Rolando Chang Barrero at Blank Canvas Gallery #art #fineart #exhibition #cubalibre #wynwood… https://t.co/Qr7FMTkjqP,art,fun,1
,,fineart,family,1
,,exhibition,celebration,1
,,cubalibre,partyidea,1
,,wynwood,decor,1
Wed Nov 04 21:39:24 +0000 2015,@LaniLibrarian nice! 😬 #starwars,starwars,decorations,1
,,,venue,1
,,,WCE,1
,,,tatsession,1
Wed Nov 04 21:39:25 +0000 2015,Gross 😅😅😅 https://t.co/Igs0sQtugG,,stem,2
,,,Mokaiwednesdays,1
,,,HouseofHipHop,1
,,,FOTLK,1
Wed Nov 04 21:39:26 +0000 2015,@saranlanga el lunes tiembla buenos aires!!!! 😂😂😂,,miamibeach,1
,,,lincolnroad,1
,,,NunoVeteYa,1
,,,اللهم,1
Wed Nov 04 21:39:28 +0000 2015,aah noo para twitter tiene para las encuestas tambien y yo votando en me cago en todo AHREEEEE,,trndnl,1
,,,job,4
,,,Finance,1
,,,Accounting,1
Wed Nov 04 21:39:30 +0000 2015,"Tried this once, made myself look like a fucking idiot and still puked 😂 https://t.co/Tk4ueyt0Bc",,RHFAJobs,1
,,,beachlife,1
,,,,
,,,,
Wed Nov 04 21:39:30 +0000 2015,"He forgot, when he showed me the pic, that I WAS THE ONE who told him 2 weeks ago I was going to be Fry from Futurama. xD;",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:39:35 +0000 2015,i can't understand a word he said but 😍😍 https://t.co/eqOmExTWjY,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:39:35 +0000 2015,As everyone goes to church tonight keep me and my family in your prayers. My great grandmother passed and her viewing is tonight. Thanks 🙏🏼,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:39:36 +0000 2015,Just trying to enjoy my jug when zurg shows up and has to start shit #disney #disneyland… https://t.co/4FZV22r1WH,disney,,
,,disneyland,,
,,,,
,,,,
