created_at,text,entities__hashtags__text,entities__hashtags__text,
Mon Nov 09 21:07:04 +0000 2015,@JaeDotLovely have you seen @KingL in his latest video https://t.co/hyKf0TJtXK shot by video god @DADAcreative #chicago #kinglouie,chicago,,
,,kinglouie,,
,,,,
,,,,
Mon Nov 09 21:07:04 +0000 2015,Fuck around w all them fuck arounds fuck around get murked today,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:04 +0000 2015,I like it it would look better in Ferrari red but over all its a beauty!! I have a speciale that has a kit on it!!  https://t.co/ArDnNrorPD,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:08 +0000 2015,SICK OF BOYS TAKING ADVANTAGE OF THE BEST GIRLS IN THE WORLD AND VICE VERSA. HOW HARD IS IT TO BE A GOOD PERSON?,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:10 +0000 2015,"@ItsNarwal ill be down, rn i just want to play & get used to it lol",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:10 +0000 2015,@TeceHarris smh you suck. And whole foods.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:11 +0000 2015,When you're considering killing your bf because he didn't do wtf you told him to do multiple times. ☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺☺,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:13 +0000 2015,@daniestockwell your avi oml,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:14 +0000 2015,@ILLMUSICEMPIRE have you seen @KingL in his latest video https://t.co/hyKf0TJtXK shot by video god @DADAcreative #chicago #kinglouie,chicago,,
,,kinglouie,,
,,,,
,,,,
Mon Nov 09 21:07:15 +0000 2015,Launch party coming soon!! To know more about this awesome Organic mattress go to https://t.co/ctR4t19R7g… https://t.co/zNAU9TXIKc,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:15 +0000 2015,Ion even hoop but I'm ready to see lil cuz eat on that court  🐯😈😈 https://t.co/tqkNZLYVN2,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:16 +0000 2015,@danielsahyounie  follow me back ! 😭 win @luke_brooks and be my 4/5 x33 ❤️#skipfollowmeyoudick,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:19 +0000 2015,Hadji putain ........,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:20 +0000 2015,Well looks like I'm going to get a new tattoo 🙃 https://t.co/WVw47kvBdx,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:20 +0000 2015,@JDOnThaTrack have you seen @KingL in his latest video https://t.co/hyKf0TJtXK shot by video god @DADAcreative #chicago #kinglouie,chicago,,
,,kinglouie,,
,,,,
,,,,
Mon Nov 09 21:07:21 +0000 2015,#Namastelife https://t.co/QTXYnEa8l3,Namastelife,,
,,,,
,,,,
,,,,
Mon Nov 09 21:07:21 +0000 2015,// @ College Mall https://t.co/XBEpw1xeDu,,,
,,,,
,,,,
,,,,
